id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,hemodialyse,dialyse_peritoneale,nb_postes_dialyse,seances_par_semaine,consultation_nephrologue,urgences_renales,prise_en_charge_cnps,prise_en_charge_minsante,horaires,Categorie,type_hopital,couveuses,bloc_operatoire,urgences_24h,maternite,radiographie,echographie,scanner,irm,mammographie,doppler,analyses_courantes,bilan_complet,bacteriologie,serologie,pcr_covid_paludisme,prelevement_domicile,resultat_en_ligne,agree_minsante,phytotherapie,acupuncture,massage_therapeutique,traitement_paludisme,traitement_diabete,traitement_hypertension,plante_principale,consultation_generale,chirurgie_oculaire,correction_visuelle,vente_lunettes,traitement_cataracte,traitement_glaucome,laser_vision,pharmacie_de_garde,type_garde,livraison_domicile,parapharmacie,materiel_medical,kinesitherapie,reeducation_post_op,reeducation_neurologique,reeducation_pediatrique,osteopathie,appareillage_orthopedique,seances_domicile,type_centre,vaccination_enfants,vaccination_adultes,suivi_grossesse,planning_familial,consultation_nourrissons,vaccins_disponibles,carnet_sante_numerique,search_text
PHA0880,Officine Kuitche de Cité Verte,Yaoundé,Yaoundé VI,Cité Verte,3.887397,11.450926,+237 693 502 405,kuitchecitéver@sante.cm,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Officine Kuitche de Cité Verte Cité Verte
PHA0881,Pharmacie Élisabeth Nkol-Eton,Yaoundé,Yaoundé VI,Nkol-Eton,3.935556,11.496203,+237 677 237 401,élisabethnkol-@hotmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Non,Non,,,,,,,,,,,,,,,,Pharmacie Élisabeth Nkol-Eton Nkol-Eton
PHA0882,Officine Essomba de Cité des Palmiers,Douala,Douala V,Cité des Palmiers,4.085557,9.636189,+237 692 507 098,essombacitédes@sante.cm,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Essomba de Cité des Palmiers Cité des Palmiers
PHA0883,Pharmacie de la Santé,Yaoundé,Yaoundé VII,Mimboman,3.765488,11.478069,+237 651 844 158,santé@hotmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie de la Santé Mimboman
PHA0884,Officine Ndoumbe de Etoudi,Yaoundé,Yaoundé II,Etoudi,3.835254,11.542087,+237 243 386 476,ndoumbeetoudi@gmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Non,Oui,,,,,,,,,,,,,,,,Officine Ndoumbe de Etoudi Etoudi
PHA0885,Officine Mvogo de Carrière,Yaoundé,Yaoundé I,Carrière,3.839234,11.499738,+237 678 380 862,mvogocarrière@sante.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Non,Non,,,,,,,,,,,,,,,,Officine Mvogo de Carrière Carrière
PHA0886,Pharmacie Manga,Yaoundé,Yaoundé I,Ngousso,3.802025,11.40409,+237 678 417 925,manga@pharmacie.cm,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Oui,Non,Non,,,,,,,,,,,,,,,,Pharmacie Manga Ngousso
PHA0887,Officine Moussa de Mvog-Ada,Yaoundé,Yaoundé VI,Mvog-Ada,3.809502,11.437241,+237 693 928 560,moussamvog-ada@pharmacie.cm,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Moussa de Mvog-Ada Mvog-Ada
PHA0888,Officine Abega de Omnisports,Yaoundé,Yaoundé V,Omnisports,3.907113,11.490714,+237 698 130 840,abegaomnisport@pharmacie.cm,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Abega de Omnisports Omnisports
PHA0889,Pharmacie Cécile PK10,Douala,Douala V,PK10,4.087196,9.710243,+237 696 475 902,cécipk10@yahoo.fr,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Cécile PK10 PK10
PHA0890,Pharmacie Owona,Yaoundé,Yaoundé VII,Santa Barbara,3.765222,11.430155,+237 697 345 325,owona@yahoo.fr,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Owona Santa Barbara
PHA0891,Pharmacie Augustin Bali,Douala,Douala II,Bali,3.992685,9.665127,+237 655 584 265,augustinbali@yahoo.fr,,,,,,,,,24h/24 — 7j/7,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Permanente,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Augustin Bali Bali
PHA0892,Officine Manga de Mvog-Mbi,Yaoundé,Yaoundé V,Mvog-Mbi,3.8097,11.408374,+237 694 357 346,mangamvog-mbi@sante.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Oui,Oui,Non,,,,,,,,,,,,,,,,Officine Manga de Mvog-Mbi Mvog-Mbi
PHA0893,Pharmacie de Nkolbisson,Yaoundé,Yaoundé V,Nkolbisson,3.850296,11.584939,+237 694 955 802,nkolbisson@hotmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie de Nkolbisson Nkolbisson
PHA0894,Pharmacie du Ndoghem,Douala,Douala I,Ndoghem,4.02503,9.747552,+237 653 352 097,ndoghem@pharmacie.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Oui,Oui,Oui,,,,,,,,,,,,,,,,Pharmacie du Ndoghem Ndoghem
PHA0895,Pharmacie Pierre Kotto,Douala,Douala III,Kotto,4.116294,9.705863,+237 693 010 859,pierrekotto@sante.cm,,,,,,,,,24h/24 — 7j/7,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Permanente,Non,Non,Non,,,,,,,,,,,,,,,,Pharmacie Pierre Kotto Kotto
PHA0896,Pharmacie André Bonaloka,Douala,Douala III,Bonaloka,4.133555,9.672861,+237 222 025 761,andrébonaloka@sante.cm,,,,,,,,,24h/24 — 7j/7,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Permanente,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie André Bonaloka Bonaloka
PHA0897,Officine Fouda de PK14,Douala,Douala III,PK14,4.016783,9.719733,+237 694 773 464,foudapk14@gmail.com,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Fouda de PK14 PK14
PHA0898,Pharmacie de Logbessou,Douala,Douala VI,Logbessou,4.019426,9.688793,+237 654 829 720,logbessou@pharmacie.cm,,,,,,,,,Lun–Dim 08h00–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie de Logbessou Logbessou
PHA0899,Officine Ngoa de Cité Verte,Yaoundé,Yaoundé VII,Cité Verte,3.869365,11.521743,+237 699 579 419,ngoacitéverte@yahoo.fr,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Non,Non,,,,,,,,,,,,,,,,Officine Ngoa de Cité Verte Cité Verte
PHA0900,Officine Bello de Deido,Douala,Douala II,Deido,4.049967,9.653466,+237 698 343 414,bellodeido@gmail.com,,,,,,,,,24h/24 — 7j/7,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Permanente,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Bello de Deido Deido
PHA0901,Pharmacie Patrick Ndokoti,Douala,Douala IV,Ndokoti,4.122809,9.684253,+237 651 795 662,patrickndokoti@hotmail.com,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Oui,,,,,,,,,,,,,,,,Pharmacie Patrick Ndokoti Ndokoti
PHA0902,Officine Tchoupo de Etoudi,Yaoundé,Yaoundé VI,Etoudi,3.83493,11.424262,+237 653 114 935,tchoupoetoudi@gmail.com,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Tchoupo de Etoudi Etoudi
PHA0903,Pharmacie de Japoma,Douala,Douala V,Japoma,4.055408,9.63439,+237 698 807 950,japoma@hotmail.com,,,,,,,,,Lun–Sam 08h00–18h30,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Non,,,,,,,,,,,,,,,,Pharmacie de Japoma Japoma
PHA0904,Pharmacie du Ahala,Yaoundé,Yaoundé IV,Ahala,3.925786,11.570345,+237 222 905 221,ahala@gmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Pharmacie du Ahala Ahala
PHA0905,Pharmacie Dominique PK8,Douala,Douala I,PK8,4.133728,9.720239,+237 651 130 251,dominiquepk8@pharmacie.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Dominique PK8 PK8
PHA0906,Officine Ateba de Deido,Douala,Douala I,Deido,4.075316,9.712926,+237 694 367 735,atebadeido@gmail.com,,,,,,,,,Lun–Ven 08h00–19h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Non,Non,,,,,,,,,,,,,,,,Officine Ateba de Deido Deido
PHA0907,Officine Fouda de Ngoa-Ekélé,Yaoundé,Yaoundé IV,Ngoa-Ekélé,3.783184,11.447636,+237 222 668 608,foudangoa-ekél@yahoo.fr,,,,,,,,,Lun–Ven 08h00–19h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Non,Oui,,,,,,,,,,,,,,,,Officine Fouda de Ngoa-Ekélé Ngoa-Ekélé
PHA0908,Pharmacie Marie PK10,Douala,Douala V,PK10,4.069378,9.650274,+237 243 105 293,mariepk10@hotmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Marie PK10 PK10
PHA0909,Officine Belinga de Ndogpassi,Douala,Douala III,Ndogpassi,3.972209,9.741057,+237 654 067 477,belingandogpas@sante.cm,,,,,,,,,Lun–Dim 08h00–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Non,,,,,,,,,,,,,,,,Officine Belinga de Ndogpassi Ndogpassi
PHA0910,Pharmacie Luc Obili,Yaoundé,Yaoundé III,Obili,3.83967,11.491274,+237 653 908 255,lucobili@hotmail.com,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Luc Obili Obili
PHA0911,Pharmacie Anne Nlongkak,Yaoundé,Yaoundé II,Nlongkak,3.855519,11.570551,+237 677 862 367,annenlongkak@gmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Anne Nlongkak Nlongkak
PHA0912,Pharmacie Saint-Pierre,Yaoundé,Yaoundé V,Mokolo,3.881408,11.479718,+237 651 374 642,pierre@pharmacie.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Saint-Pierre Mokolo
PHA0913,Officine Mvé de Olembe,Yaoundé,Yaoundé III,Olembe,3.917071,11.424896,+237 233 730 199,mvéolembe@yahoo.fr,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Mvé de Olembe Olembe
PHA0914,Officine Eba de Deido,Douala,Douala VI,Deido,4.043322,9.648379,+237 690 614 756,ebadeido@gmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Oui,Non,,,,,,,,,,,,,,,,Officine Eba de Deido Deido
PHA0915,Pharmacie Élisabeth Village,Douala,Douala VI,Village,4.106109,9.720795,+237 699 359 192,élisabethvilla@hotmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Élisabeth Village Village
PHA0916,Pharmacie de Cité des Palmiers,Douala,Douala II,Cité des Palmiers,3.999226,9.722968,+237 651 749 993,citédespalmier@gmail.com,,,,,,,,,Lun–Dim 08h00–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie de Cité des Palmiers Cité des Palmiers
PHA0917,Officine Ngoa de Elig-Essono,Yaoundé,Yaoundé IV,Elig-Essono,3.872899,11.479858,+237 692 514 855,ngoaelig-esson@sante.cm,,,,,,,,,Lun–Dim 08h00–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Non,,,,,,,,,,,,,,,,Officine Ngoa de Elig-Essono Elig-Essono
PHA0918,Officine Ngoa de Nsam,Yaoundé,Yaoundé V,Nsam,3.869208,11.398854,+237 699 422 717,ngoansam@sante.cm,,,,,,,,,Lun–Ven 08h00–19h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Officine Ngoa de Nsam Nsam
PHA0919,Officine Tchoupo de Tsinga,Yaoundé,Yaoundé II,Tsinga,3.821606,11.570951,+237 654 512 792,tchoupotsinga@pharmacie.cm,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Tchoupo de Tsinga Tsinga
PHA0920,Pharmacie de Mvog-Mbi,Yaoundé,Yaoundé IV,Mvog-Mbi,3.812082,11.485432,+237 699 768 473,mvog-mbi@hotmail.com,,,,,,,,,Lun–Sam 08h00–18h30,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie de Mvog-Mbi Mvog-Mbi
PHA0921,Officine Ekani de Makepe,Douala,Douala VI,Makepe,4.020772,9.689581,+237 677 999 414,ekanimakepe@hotmail.com,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Ekani de Makepe Makepe
PHA0922,Officine Kamga de Nkolmesseng,Yaoundé,Yaoundé IV,Nkolmesseng,3.790405,11.543274,+237 698 691 755,kamgankolmesse@gmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Kamga de Nkolmesseng Nkolmesseng
PHA0923,Pharmacie Assamba,Yaoundé,Yaoundé III,Elig-Essono,3.792622,11.547681,+237 233 378 463,assamba@gmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Assamba Elig-Essono
PHA0924,Pharmacie André Kotto,Douala,Douala VI,Kotto,3.999439,9.656249,+237 692 057 089,andrékotto@gmail.com,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Non,Non,,,,,,,,,,,,,,,,Pharmacie André Kotto Kotto
PHA0925,Pharmacie Saint-Bernadette,Yaoundé,Yaoundé VII,Bastos,3.877993,11.562645,+237 692 745 345,bernadette@pharmacie.cm,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Oui,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Saint-Bernadette Bastos
PHA0926,Officine Ngoa de Soboum,Douala,Douala II,Soboum,4.105388,9.765446,+237 651 259 542,ngoasoboum@pharmacie.cm,,,,,,,,,Lun–Sam 08h00–18h30,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Officine Ngoa de Soboum Soboum
PHA0927,Pharmacie de Bonamoussadi,Douala,Douala I,Bonamoussadi,4.089316,9.772297,+237 692 114 304,bonamoussadi@yahoo.fr,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Oui,Non,,,,,,,,,,,,,,,,Pharmacie de Bonamoussadi Bonamoussadi
PHA0928,Officine Owona de PK8,Douala,Douala III,PK8,4.09859,9.758331,+237 222 309 903,owonapk8@hotmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Oui,Oui,,,,,,,,,,,,,,,,Officine Owona de PK8 PK8
PHA0929,Pharmacie Claire Ndokoti,Douala,Douala VI,Ndokoti,4.051691,9.752592,+237 652 357 543,clairendokoti@gmail.com,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Claire Ndokoti Ndokoti
PHA0930,Officine Eba de Ndog-Passi III,Douala,Douala I,Ndog-Passi III,4.026533,9.748314,+237 677 737 003,ebandog-passii@hotmail.com,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Non,,,,,,,,,,,,,,,,Officine Eba de Ndog-Passi III Ndog-Passi III
PHA0931,Pharmacie Mvé,Yaoundé,Yaoundé VI,Ekounou,3.764704,11.469279,+237 691 627 698,mvé@pharmacie.cm,,,,,,,,,Lun–Ven 08h00–19h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Mvé Ekounou
PHA0932,Pharmacie Dominique Nkongmondo,Douala,Douala VI,Nkongmondo,3.984056,9.72966,+237 695 226 282,dominiquenkong@pharmacie.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Oui,,,,,,,,,,,,,,,,Pharmacie Dominique Nkongmondo Nkongmondo
PHA0933,Pharmacie Pierre Bastos,Yaoundé,Yaoundé VII,Bastos,3.899745,11.588505,+237 679 855 053,pierrebastos@gmail.com,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Pierre Bastos Bastos
PHA0934,Pharmacie Cécile Mvog-Mbi,Yaoundé,Yaoundé VII,Mvog-Mbi,3.807543,11.425743,+237 697 945 685,cécimvog-mbi@yahoo.fr,,,,,,,,,Lun–Sam 08h00–18h30,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Cécile Mvog-Mbi Mvog-Mbi
PHA0935,Pharmacie Patrick Bessengue,Douala,Douala I,Bessengue,4.01471,9.673005,+237 243 165 586,patrickbesseng@hotmail.com,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Patrick Bessengue Bessengue
PHA0936,Officine Nlend de Elig-Essono,Yaoundé,Yaoundé V,Elig-Essono,3.755116,11.505185,+237 242 573 999,nlendelig-esso@yahoo.fr,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Non,Non,,,,,,,,,,,,,,,,Officine Nlend de Elig-Essono Elig-Essono
PHA0937,Officine Elong de Ahala,Yaoundé,Yaoundé III,Ahala,3.827833,11.440694,+237 654 673 070,elongahala@pharmacie.cm,,,,,,,,,24h/24 — 7j/7,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Permanente,Non,Non,Non,,,,,,,,,,,,,,,,Officine Elong de Ahala Ahala
PHA0938,Pharmacie Anne Santa Barbara,Yaoundé,Yaoundé I,Santa Barbara,3.90433,11.514782,+237 695 911 197,annesantabarba@gmail.com,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Anne Santa Barbara Santa Barbara
PHA0939,Officine Ndoumbe de Émana,Yaoundé,Yaoundé II,Émana,3.76479,11.541502,+237 698 153 763,ndoumbeémana@pharmacie.cm,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Officine Ndoumbe de Émana Émana
PHA0940,Officine Kamga de Nkol-Eton,Yaoundé,Yaoundé VII,Nkol-Eton,3.780272,11.557616,+237 696 747 402,kamgankol-eton@sante.cm,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Oui,Non,,,,,,,,,,,,,,,,Officine Kamga de Nkol-Eton Nkol-Eton
PHA0941,Pharmacie de Nlongkak,Yaoundé,Yaoundé I,Nlongkak,3.833715,11.457607,+237 694 725 465,nlongkak@pharmacie.cm,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Oui,Oui,Non,,,,,,,,,,,,,,,,Pharmacie de Nlongkak Nlongkak
PHA0942,Pharmacie Saint-Monique,Yaoundé,Yaoundé V,Biteng,3.852869,11.610892,+237 696 677 152,monique@gmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Saint-Monique Biteng
PHA0943,Pharmacie Élisabeth Mbanya,Douala,Douala III,Mbanya,4.019861,9.716232,+237 651 884 679,élisabethmbany@pharmacie.cm,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Non,Non,Non,,,,,,,,,,,,,,,,Pharmacie Élisabeth Mbanya Mbanya
PHA0944,Officine Owona de Youpwé,Douala,Douala VI,Youpwé,4.026481,9.677532,+237 699 111 213,owonayoupwé@sante.cm,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Oui,Oui,Non,,,,,,,,,,,,,,,,Officine Owona de Youpwé Youpwé
PHA0945,Officine Simo de Bonamoussadi,Douala,Douala III,Bonamoussadi,4.03816,9.739267,+237 699 307 425,simobonamoussa@yahoo.fr,,,,,,,,,Sam–Dim 08h00 — 20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Weekend,Non,Oui,Oui,,,,,,,,,,,,,,,,Officine Simo de Bonamoussadi Bonamoussadi
PHA0946,Pharmacie du Omnisports,Yaoundé,Yaoundé IV,Omnisports,3.768709,11.463245,+237 692 962 688,omnisports@hotmail.com,,,,,,,,,20h00 — 08h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Nuit,Oui,Non,Oui,,,,,,,,,,,,,,,,Pharmacie du Omnisports Omnisports
PHA0947,Pharmacie Pierre Bepanda,Douala,Douala V,Bepanda,4.043004,9.640965,+237 692 251 686,pierrebepanda@yahoo.fr,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Oui,,,,,,,,,,,,,,,,Pharmacie Pierre Bepanda Bepanda
PHA0948,Pharmacie Paul Deido,Douala,Douala I,Deido,4.11344,9.691262,+237 678 624 819,pauldeido@sante.cm,,,,,,,,,Lun–Sam 07h00–21h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Non,Non,Non,,,,,,,,,,,,,,,,Pharmacie Paul Deido Deido
PHA0949,Officine Ndoumbe de Kotto,Douala,Douala I,Kotto,4.10848,9.719125,+237 653 137 662,ndoumbekotto@yahoo.fr,,,,,,,,,24h/24 — 7j/7,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Permanente,Non,Non,Oui,,,,,,,,,,,,,,,,Officine Ndoumbe de Kotto Kotto
PHA0950,Pharmacie Félicité PK14,Douala,Douala V,PK14,4.092407,9.634267,+237 699 528 164,félicitépk14@yahoo.fr,,,,,,,,,Lun–Sam 07h30–20h00,Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Standard,Oui,Oui,Non,,,,,,,,,,,,,,,,Pharmacie Félicité PK14 PK14
